,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
1469,1504,I liked the food at this quasi-thai restaurant.,"['food', 'quasi-thai']","[[], []]","['positive', 'positive']","['food', 'restaurant']","[['liked'], ['quasi-thai']]","[None, None]"
1470,1670,Food is great and inexpensive.,['Food'],[[]],['positive'],['Food'],[['great']],[None]
1471,6,"The Bagels have an outstanding taste with a terrific texture, both chewy yet not gummy.",['Bagels'],[[]],['positive'],['texture taste'],"[['terrific', 'chewy', 'outstanding', 'have']]",[None]
1472,1825,"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",['meal'],[[]],['positive'],"['girlfriend', 'night', 'meal']","[['took'], ['last'], ['relaxing', 'good', 'had']]","[None, None, None]"
1473,966,Very affordable and excellent ambient!,['ambient'],[[]],['positive'],['ambient'],[['excellent']],[None]
1474,19,Faan's got a great concept but a little rough on the delivery.,['delivery'],[[]],['negative'],"['Faan', 'concept']","[['got'], ['great', 'got']]","[None, None]"
1475,1431,"Compared to Ess-a, Tal offers a less doughy bagel!",['bagel'],[[]],['negative'],[],[],[]
1476,122,The food was bland oily.,['food'],[[]],['negative'],['food'],[['oily']],[None]
1477,662,This place is a great stop for great food.,['food'],[[]],['positive'],['food stop'],"[['great', 'great']]",[None]
1478,1692,The flavors robust and subtle.,['flavors'],[[]],['positive'],['flavors'],[['robust']],[None]
1479,275,"The wait staff is very friendly, if not overly efficient.",['wait staff'],[[]],['positive'],['wait staff'],[['friendly']],[None]
1480,434,Stick to the gulab jamun.,['gulab jamun'],[[]],['positive'],['gulab jamun'],[[]],[None]
1481,812,"THR AT MOSHPHERE IS COMPACT, MODERN, YET COZY.",['AT MOSHPHERE'],[[]],['positive'],['MOSHPHERE THR'],[['COMPACT']],[None]
1482,1301,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,['food'],[[]],['positive'],"['fiance', 'week', 'food']","[['took'], ['last'], ['believe']]","[None, None, None]"
1483,1336,"However, go for the ambience, and consider the food just a companion for a trip across the world!","['ambience', 'food']","[[], []]","['positive', 'negative']","['food', 'trip companion', 'world trip']","[['consider'], [], []]","[None, None, None]"
1484,1877,"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!","['entrees', 'summer rolls', 'owner']","[[], [], []]","['negative', 'positive', 'positive']","['night', 'owner', 'rolls']","[['busy'], ['sent'], ['complimentary', 'sent']]","[None, None, None]"
1485,1900,This place is worth going even if only for their beer.,['beer'],[[]],['positive'],['place'],[['worth']],[None]
1486,1571,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,['servers'],[[]],['negative'],['servers'],[['forgot']],[None]
1487,182,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","['service', 'staff', 'menu', 'meal']","[[], [], [], []]","['positive', 'positive', 'neutral', 'neutral']","['service', 'staff', 'menu', 'meal']","[['impeccable'], ['knows'], ['know'], ['present']]","[None, None, None, None]"
1488,185,"The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.",['servers'],[[]],['negative'],"['thing', 'servers', 'revenue']","[['annoying'], ['seem'], ['drive']]","[None, None, None]"
1489,407,Friendly staff that actually lets you enjoy your meal and the company you're with.,"['staff', 'meal']","[[], []]","['positive', 'positive']","['staff', 'company meal']","[['Friendly'], ['enjoy']]","[None, None]"
1490,866,Service is not what one would expect from a joint in this price category.,"['Service', 'price category']","[[], []]","['negative', 'negative']","['Service', 'one', 'price category', 'category joint']","[['is'], ['expect'], [], []]","[None, None, None, None]"
1491,1631,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,['CUISINE'],[[]],['positive'],['CUISINE'],[['MODERN']],[None]
1492,521,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","['menu', 'food art']","[[], []]","['negative', 'positive']","['menu', 'everything', 'work perfection', 'food art', 'art work']","[['limited'], ['prepared'], ['fresh'], [], []]","[None, None, None, None, None]"
1493,1004,Great staff.,['staff'],[[]],['positive'],['staff'],[['Great']],[None]
1494,381,"While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.","['food', 'atmosphere', 'entree range']","[[], [], []]","['negative', 'positive', 'positive']","['entree range', 'range food', 'atmosphere']","[['expensive'], ['expensive', 'better', 'is'], ['lovely']]","[None, None, None]"
1495,1435,They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,"['menu', 'drinks']","[[], []]","['neutral', 'positive']","['menu', 'drinks', 'names alcohol']","[['same', 'offer'], ['creative', 'have'], ['cheeky']]","[None, None, None]"
1496,1659,"Even upon delivery, their juicy pork buns are quite good . .",['pork buns'],[[]],['positive'],['buns'],"[['juicy', 'good']]",[None]
1497,1394,The food there is so good that even to order out the wait is incredible.,"['food', 'wait']","[[], []]","['positive', 'negative']","['food', 'wait']","[['good'], ['order']]","[None, None]"
1498,1425,The fish was not fresh and the rice tasted old and stale.,"['fish', 'rice']","[[], []]","['negative', 'negative']","['fish', 'rice']","[['fresh'], ['tasted']]","[None, None]"
1499,1613,"We love the food, drinks, and atmosphere!","['food', 'drinks', 'atmosphere']","[[], [], []]","['positive', 'positive', 'positive']","['drinks food', 'atmosphere food']","[['love'], ['love']]","[None, None]"
1500,428,"Good spreads, great beverage selections and bagels really tasty.","['spreads', 'beverage selections', 'bagels']","[[], [], []]","['positive', 'positive', 'positive']","['spreads', 'selections']","[['Good', 'tasty'], ['great']]","[None, None]"
1501,79,Their tuna tartar appetizer is to die for.,['tuna tartar appetizer'],[[]],['positive'],"['tuna tartar', 'tartar appetizer']","[[], ['is']]","[None, None]"
1502,1598,The atmosphere is much better than Sripraphai (more modern and sleek).,['atmosphere'],[[]],['positive'],['atmosphere'],[['better']],[None]
1503,1010,"Great vibe, lots of people.",['vibe'],[[]],['positive'],['lots vibe'],[['Great']],[None]
1504,1982,A wonderful place!,['place'],[[]],['positive'],['place'],[['wonderful']],[None]
1505,1662,The entire place and the treatment we received felt as a conveyor belt.,['place'],[[]],['negative'],"['treatment place', 'conveyor belt']","[['entire', 'felt'], []]","[None, None]"
1506,608,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",['indian cuisine'],[[]],['positive'],"['night', 'place', 'cuisine']","[['last'], ['only'], ['indian', 'eating']]","[None, None, None]"
1507,1793,"Just straight up cheap, good food.",['food'],[[]],['positive'],['food'],[['good']],[None]
1508,2002,"If you like the food and the value you get from some of Chinatown restaurants, this is not the place for you.","['food', 'value']","[[], []]","['neutral', 'neutral']",['value food'],[['like']],[None]
1509,1832,There's something smooth about sipping sake upper east side style.,['sake'],[[]],['positive'],"['something', 'sake', 'side style']","[[""'s"", 'smooth'], ['sipping'], ['upper', 'east', 'sipping']]","[None, None, None]"
1510,1058,"Don't expect to sit down inside though, there are only a few tables and they are always full.",['tables'],[[]],['negative'],['tables'],"[['few', 'are']]",[None]
1511,1441,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.","['portions', 'appetizers', 'appetizer', 'main entree', 'cold udon', 'chef', 'menu', 'dish', 'portions']","[[], [], [], [], [], [], [], [], []]","['negative', 'negative', 'negative', 'neutral', 'neutral', 'positive', 'positive', 'negative', 'negative']","['reader', 'sizes', 'tasting menu', 'person dish', 'entree sharing', 'udon appetizer', 'end udon', 'meal end']","[['warn', 'small'], ['small'], ['special', 'order'], [], ['main'], ['cold'], ['cold'], []]","[None, None, None, None, None, None, None, None]"
1512,1515,The highly spiced chai tea was great too.,['chai tea'],[[]],['positive'],['chai tea'],"[['spiced', 'great']]",[None]
1513,1586,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",['staff'],[[]],['negative'],"['place', 'staff']","[['empty'], ['acted']]","[None, None]"
1514,1092,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,"['Chicken Teriyaki dish', 'chicken']","[[], []]","['negative', 'negative']","['Teriyaki dish', 'chicken']","[['ordered'], ['dry']]","[None, None]"
1515,1561,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",['2-person table'],[[]],['negative'],"['parties', 'person table']","[['other', 'watching'], ['small']]","[None, None]"
1516,1102,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,"['french indian fusion', 'dishes']","[[], []]","['positive', 'positive']","['innovators', 'fusion', 'job', 'dishes']","[['do'], ['french', 'indian'], ['great', 'do'], ['making']]","[None, None, None, None]"
1517,1130,"When we sat, we got great and fast service.",['service'],[[]],['positive'],['service'],"[['fast', 'got']]",[None]
1518,1236,"The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.","['corned beef', 'pastrami']","[[], []]","['positive', 'positive']","['corned beef', 'pastrami beef', 'fatty', 'places']","[['excellent'], ['excellent'], ['less'], ['big']]","[None, None, None, None]"
1519,1775,"During the course of the past 3 months, the chef and staff changed and it was not for the better.","['chef', 'staff']","[[], []]","['negative', 'negative']","['months', 'staff chef']","[['past'], ['changed']]","[None, None]"
1520,959,"If presentation and service is your thing, then this magic show works.",['service'],[[]],['positive'],"['service presentation', 'magic show']","[[], ['works']]","[None, None]"
1521,1663,Joe's Pizza used to have the best slice until this pizzeria opened up.,['slice'],[[]],['positive'],"['Pizza', 'slice', 'pizzeria']","[['used'], ['best', 'have'], ['opened']]","[None, None, None]"
1522,560,"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).","['sushi', 'sushi']","[[], []]","['positive', 'positive']","['combinations', 'side sushi']","[['interesting'], ['east', 'perfect', 'traditional', 'try']]","[None, None]"
1523,847,Decent wine selection too.,['wine selection'],[[]],['positive'],['wine selection'],[['Decent']],[None]
1524,1755,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.","['spinach', 'Shanghai low mein']","[[], []]","['positive', 'positive']","['wife', 'mein spinach', 'attractions spinach']","[['enjoyed'], ['low', 'enjoyed'], ['other', 'enjoyed']]","[None, None, None]"
1525,691,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.","['comfort', 'decor', 'wait staff', 'meals', 'pho', 'vegtables']","[[], [], [], [], [], []]","['negative', 'negative', 'negative', 'negative', 'positive', 'positive']","['comfort lack', 'decor comfort', 'wait staff', 'staff lack', 'meals staff', 'restaurants']","[['utter'], [], ['slow'], ['slow', 'utter'], ['quick', 'slow'], ['best', 'vietnamese']]","[None, None, None, None, None, None]"
