,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
1274,1044,"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.","['camera', 'specifications']","[[], []]","['neutral', 'neutral']","['camera', 'specifications']","[['had'], ['check']]","[None, None]"
1275,1428,"My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.",['buttons'],[[]],['negative'],"['computer', 'occasion', 'buttons', 'moments']","[['froze', 'refuse'], ['several'], ['had'], ['had']]","[None, None, None, None]"
1276,1244,"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.","['internet', 'command prompt']","[[], []]","['negative', 'negative']",['command prompt'],[['work']],[None]
1277,580,"The Macbook is also made better, my computer has never got a virus, and the laptop runs just as fast as the first day I bought it.",['runs'],[[]],['positive'],"['computer', 'virus', 'laptop', 'day']","[['got'], ['got'], ['runs'], ['first']]","[None, None, None, None]"
1278,482,and plenty of storage with 250 gb(though I will upgrade this and the ram..),"['storage', 'ram']","[[], []]","['positive', 'neutral']",['storage plenty'],[[]],[None]
1279,932,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.","['genius bar staff', 'fan', 'boot up']","[[], [], []]","['negative', 'neutral', 'neutral']","['narcissist staff', 'genius staff', 'bar staff', 'staff store', 'fan']","[[], [], [], [], ['resetting']]","[None, None, None, None, None]"
1280,357,Games being the main issue.,['Games'],[[]],['negative'],['issue'],[['main']],[None]
1281,1249,"I upgraded it's RAM to 2GB, I am very happy with it.",['RAM'],[[]],['positive'],[],[],[]
1282,760,The battery doesn't last long but I'm sure an upgrade battery would solve that problem.,"['battery', 'battery']","[[], []]","['negative', 'positive']","['upgrade battery', 'problem']","[['last', 'solve'], ['solve']]","[None, None]"
1283,93,You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,['virus program'],[[]],['negative'],"['gobs', 'virus program', 'wallet']","[['spend'], ['inefficient'], ['drains']]","[None, None, None]"
1284,1176,This is a review of windows vista system.,['windows vista system'],[[]],['neutral'],['system review'],[[]],[None]
1285,1416,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.","['keyboard', 'weight', 'use']","[[], [], []]","['positive', 'positive', 'positive']","['keyboard', 'hands', 'weight']","[['accommodates'], ['large', 'accommodates'], ['fantasic']]","[None, None, None]"
1286,1342,"It is so simple to use, I use it more than my desktop.",['use'],[[]],['positive'],[],[],[]
1287,804,The only thing I would change about it is the mouse keys.,['mouse keys'],[[]],['negative'],['thing'],[['only']],[None]
1288,746,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,"['KEYS', 'KEYBOARD', 'KEYS']","[[], [], []]","['negative', 'negative', 'negative']","['COMPUTER', 'KEYS', 'TYPIST', 'KEYBOARD']","[['SLOW'], ['DETECT', 'DETECT'], ['SLOW'], ['DETECT']]","[None, None, None, None]"
1289,280,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,"['Acer screen', 'USB port', 'boot']","[[], [], []]","['negative', 'negative', 'negative']","['Aspire', 'Motorola', 'USB port']","[['boot'], ['tried'], []]","[None, None, None]"
1290,765,"The cover for the DVD drive soon came off, too--a mark of poor construction quality.","['cover for the DVD drive', 'construction quality']","[[], []]","['negative', 'negative']","['drive cover', 'construction quality', 'quality mark']","[['came'], ['poor'], ['poor']]","[None, None, None]"
1291,605,"I got it back again and was told the motherboard had been replaced, so I was now on the SECOND motherboard within 3 months.","['motherboard', 'motherboard']","[[], []]","['negative', 'negative']",['motherboard'],[['SECOND']],[None]
1292,1469,The Toshiba Satellite has been more than I expected for the price.,['price'],[[]],['positive'],['Satellite'],[['more']],[None]
1293,1374,It is light and the battery last a very long time.,['battery'],[[]],['positive'],"['battery', 'time']","[['last'], ['long', 'last']]","[None, None]"
1294,1399,defective software.,['software'],[[]],['negative'],['software'],[['defective']],[None]
1295,401,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.","['gaming', 'use']","[[], []]","['positive', 'positive']",['use'],[['good']],[None]
1296,258,"this computer will last you at least 7 years, thats an amazing life spanned an electronic.",['life'],[[]],['positive'],"['computer', 'life']","[['last'], ['amazing']]","[None, None]"
1297,945,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,"['programs', 'Leopard running system']","[[], []]","['positive', 'neutral']","['programs', 'Leopard system', 'running system', 'person', 'basics']","[['enough'], [], [], ['average'], ['run']]","[None, None, None, None, None]"
1298,1097,"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.","['Garageband', 'microphone']","[[], []]","['neutral', 'positive']","['Garageband', 'working microphone', 'level']","[['more'], ['good'], ['intermediate']]","[None, None, None]"
1299,1220,I cannot be happier with the service or product.,['service'],[[]],['positive'],['product service'],[[]],[None]
1300,1162,"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",['price'],[[]],['positive'],"['price comp', 'need comp', 'laptop']","[['decent'], ['decent'], ['other', 'died']]","[None, None, None]"
1301,495,"Finally, the biggest problem has been tech support.",['tech support'],[[]],['negative'],"['problem', 'support']","[['biggest'], ['tech']]","[None, None]"
1302,773,The program came with the computer and works beautifully.,['program'],[[]],['positive'],['program'],[['came']],[None]
1303,551,The Toshiba Net book operates very well.,['operates'],[[]],['positive'],"['Toshiba', 'book']","[['Net'], ['Net']]","[None, None]"
1304,202,My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,"['wireless system', 'Windows 7']","[[], []]","['negative', 'neutral']","['system', 'Windows']","[['wireless', 'recognize'], ['recognize']]","[None, None]"
1305,313,I liked the aluminum body.,['aluminum body'],[[]],['positive'],['aluminum body'],[['liked']],[None]
1306,291,This computer had exactly the specifications I needed.,['specifications'],[[]],['positive'],"['computer', 'specifications']","[['had'], ['had']]","[None, None]"
1307,1214,I have only had PCs with Windows before so this takes a little getting use to.,['Windows'],[[]],['neutral'],"['PCs', 'use']","[['had'], ['little', 'takes']]","[None, None]"
1308,764,"Oh yea, has no numeric pad on the side.",['numeric pad'],[[]],['negative'],['pad'],"[['numeric', 'has']]",[None]
1309,1137,"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.","['screen', 'screen']","[[], []]","['neutral', 'neutral']",['screws'],"[['little', 'are']]",[None]
1310,950,"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.","['operating system', 'user interface', 'multi-touch track pad']","[[], [], []]","['positive', 'positive', 'positive']","['operating system', 'user interface', 'interface system', 'track pad']","[['intuitive'], [], ['intuitive'], ['large', 'multi-touch', 'amazing']]","[None, None, None, None]"
1311,184,Once I removed all the software the laptop loads in 15-20 seconds.,"['software', 'loads']","[[], []]","['negative', 'neutral']",['software'],[['removed']],[None]
1312,1177,"cosmetically, the only thing they changed was 2 of the Function keys at the top.",['Function keys'],[[]],['neutral'],['thing'],[['only']],[None]
1313,1350,The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,['screen'],[[]],['positive'],"['screen', 'option', 'movies', 'dorm room', 'room TV']","[['large', 'gives'], ['gives'], ['watch'], [], ['additional', 'buying']]","[None, None, None, None, None]"
1314,1069,pros:  the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so.,['battery life'],[[]],['positive'],"['pro notebook', 'battery life', 'laptop']","[['has'], ['large', 'has'], ['charge']]","[None, None, None]"
1315,1031,"Even though it is much more expensive than many PC laptops, it is worth the price.",['price'],[[]],['conflict'],['laptops'],[['many']],[None]
1316,251,I also like the acer arcade but these were reallythe only two things I liked about this laptop.,['acer arcade'],[[]],['positive'],"['arcade', 'things']","[['like'], ['only']]","[None, None]"
1317,824,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.","['programs', 'loads']","[[], []]","['positive', 'positive']",['PC'],[['did']],[None]
1318,1100,There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,"['firewire cable system', 'iBook']","[[], []]","['negative', 'neutral']","['difficulty', 'migration', 'firewire system', 'cable system']","[['little', 'was'], ['doing'], [], []]","[None, None, None, None]"
1319,941,"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.","['built in tools', 'iTunes']","[[], []]","['neutral', 'positive']",['iTunes'],[['open']],[None]
1320,392,"Screen is awesome, battery life is good.","['Screen', 'battery life']","[[], []]","['positive', 'positive']","['Screen', 'battery life']","[['awesome'], ['good']]","[None, None]"
1321,1457,He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,"['hard drive', 'antivirus software']","[[], []]","['negative', 'negative']","['drive', 'antivirus software']","[['hard', 'replaced'], []]","[None, None]"
1322,1093,I did not have to call the support line at all.,['support line'],[[]],['neutral'],['support line'],[['call']],[None]
1323,1192,  The screen almost looked like a barcode when it froze.,['screen'],[[]],['negative'],['screen'],[['looked']],[None]
